#EDL	Date	26.3.2019	Local Time	 3:23:35		
Rate (Hz)	Main array								Hub interface
128	element_1	element_2	element_3	element_4	element_5	element_6	element_7	element_8	element_1
Time	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Digital Outputs
s	m	m	m	m	m	m	m	m	
02:51:36.969	-0.00065139	-0.00179866	-0.00142536	-0.00146719	-0.00128262	-0.00183141	-0.00213691	-0.00147291	0
02:51:36.977	-0.00069654	-0.00182743	-0.00145775	-0.00146719	-0.00125025	-0.00178663	-0.00213691	-0.00144814	0
02:51:36.984	-0.00069654	-0.00185620	-0.00139297	-0.00146719	-0.00121787	-0.00178663	-0.00211748	-0.00142337	0
02:51:36.992	-0.00065139	-0.00185620	-0.00139297	-0.00146719	-0.00118550	-0.00176424	-0.00211748	-0.00144814	0
02:51:37.000	-0.00065139	-0.00188497	-0.00142536	-0.00149840	-0.00121787	-0.00176424	-0.00209806	-0.00149768	0
02:51:37.008	-0.00062881	-0.00191374	-0.00139297	-0.00152961	-0.00118550	-0.00176424	-0.00209806	-0.00149768	0
02:51:37.016	-0.00065139	-0.00194251	-0.00136057	-0.00149840	-0.00118550	-0.00171945	-0.00207864	-0.00149768	0
02:51:37.023	-0.00062881	-0.00191374	-0.00132818	-0.00149840	-0.00118550	-0.00171945	-0.00205922	-0.00149768	0
02:51:37.031	-0.00060623	-0.00191374	-0.00132818	-0.00152961	-0.00118550	-0.00167467	-0.00207864	-0.00152244	0
02:51:37.039	-0.00062881	-0.00194251	-0.00136057	-0.00149840	-0.00115312	-0.00169706	-0.00207864	-0.00147291	0
02:51:37.047	-0.00058366	-0.00194251	-0.00132818	-0.00149840	-0.00118550	-0.00165228	-0.00205922	-0.00149768	0
02:51:37.055	-0.00060623	-0.00197128	-0.00129579	-0.00152961	-0.00118550	-0.00162988	-0.00205922	-0.00152244	0
02:51:37.063	-0.00060623	-0.00197128	-0.00129579	-0.00149840	-0.00118550	-0.00165228	-0.00205922	-0.00152244	0
02:51:37.070	-0.00058366	-0.00197128	-0.00129579	-0.00149840	-0.00118550	-0.00162988	-0.00203979	-0.00154721	0
02:51:37.078	-0.00058366	-0.00197128	-0.00126339	-0.00152961	-0.00118550	-0.00160749	-0.00202037	-0.00157198	0
02:51:37.086	-0.00056108	-0.00197128	-0.00123100	-0.00156082	-0.00118550	-0.00158510	-0.00203979	-0.00157198	0
02:51:37.094	-0.00058366	-0.00191374	-0.00119861	-0.00149840	-0.00121787	-0.00158510	-0.00202037	-0.00154721	0
02:51:37.102	-0.00056108	-0.00197128	-0.00116621	-0.00152961	-0.00121787	-0.00158510	-0.00200095	-0.00159675	0
02:51:37.109	-0.00056108	-0.00197128	-0.00116621	-0.00159203	-0.00125025	-0.00156270	-0.00202037	-0.00162151	0
02:51:37.117	-0.00056108	-0.00197128	-0.00116621	-0.00152961	-0.00125025	-0.00151792	-0.00198153	-0.00162151	0
02:51:37.125	-0.00056108	-0.00194251	-0.00113382	-0.00156082	-0.00128262	-0.00149553	-0.00196210	-0.00162151	0
02:51:37.133	-0.00056108	-0.00197128	-0.00110142	-0.00156082	-0.00125025	-0.00147313	-0.00194268	-0.00169582	0
02:51:37.141	-0.00056108	-0.00194251	-0.00106903	-0.00156082	-0.00128262	-0.00145074	-0.00192326	-0.00169582	0
02:51:37.148	-0.00056108	-0.00194251	-0.00106903	-0.00159203	-0.00128262	-0.00142835	-0.00192326	-0.00169582	0
02:51:37.156	-0.00058366	-0.00191374	-0.00106903	-0.00156082	-0.00125025	-0.00138356	-0.00190384	-0.00169582	0
02:51:37.164	-0.00060623	-0.00188497	-0.00106903	-0.00159203	-0.00131499	-0.00133878	-0.00188442	-0.00174535	0
02:51:37.172	-0.00062881	-0.00188497	-0.00106903	-0.00162324	-0.00134737	-0.00131638	-0.00184557	-0.00177012	0
02:51:37.180	-0.00060623	-0.00188497	-0.00103664	-0.00162324	-0.00137974	-0.00127160	-0.00182615	-0.00179489	0
02:51:37.188	-0.00065139	-0.00188497	-0.00103664	-0.00159203	-0.00137974	-0.00127160	-0.00178730	-0.00184442	0
02:51:37.195	-0.00065139	-0.00185620	-0.00106903	-0.00165445	-0.00137974	-0.00124920	-0.00176788	-0.00184442	0
02:51:37.203	-0.00065139	-0.00182743	-0.00106903	-0.00168566	-0.00141212	-0.00118202	-0.00176788	-0.00186919	0
02:51:37.211	-0.00067396	-0.00179866	-0.00103664	-0.00168566	-0.00144449	-0.00118202	-0.00176788	-0.00189396	0
02:51:37.219	-0.00069654	-0.00176989	-0.00106903	-0.00165445	-0.00144449	-0.00118202	-0.00170962	-0.00189396	0
02:51:37.227	-0.00069654	-0.00171235	-0.00106903	-0.00171687	-0.00147686	-0.00111484	-0.00169019	-0.00189396	0
02:51:37.234	-0.00069654	-0.00171235	-0.00106903	-0.00171687	-0.00147686	-0.00111484	-0.00165135	-0.00191873	0
02:51:37.242	-0.00071912	-0.00165481	-0.00110142	-0.00174808	-0.00150924	-0.00107005	-0.00163193	-0.00194349	0
02:51:37.250	-0.00074170	-0.00165481	-0.00106903	-0.00174808	-0.00147686	-0.00102527	-0.00159308	-0.00194349	0
02:51:37.258	-0.00074170	-0.00165481	-0.00110142	-0.00174808	-0.00154161	-0.00102527	-0.00159308	-0.00194349	0
02:51:37.266	-0.00078685	-0.00162604	-0.00110142	-0.00184171	-0.00154161	-0.00100287	-0.00155424	-0.00199303	0
02:51:37.273	-0.00078685	-0.00159727	-0.00110142	-0.00181050	-0.00154161	-0.00100287	-0.00153481	-0.00199303	0
02:51:37.281	-0.00083200	-0.00162604	-0.00113382	-0.00184171	-0.00150924	-0.00095809	-0.00151539	-0.00196826	0
02:51:37.289	-0.00083200	-0.00156850	-0.00113382	-0.00184171	-0.00150924	-0.00095809	-0.00149597	-0.00196826	0
02:51:37.297	-0.00085458	-0.00153973	-0.00119861	-0.00187292	-0.00154161	-0.00095809	-0.00149597	-0.00201780	0
02:51:37.305	-0.00083200	-0.00156850	-0.00113382	-0.00184171	-0.00154161	-0.00093569	-0.00145713	-0.00199303	0
02:51:37.313	-0.00085458	-0.00153973	-0.00119861	-0.00184171	-0.00157398	-0.00089090	-0.00141828	-0.00199303	0
02:51:37.320	-0.00085458	-0.00148218	-0.00123100	-0.00184171	-0.00154161	-0.00091330	-0.00139886	-0.00204257	0
02:51:37.328	-0.00087716	-0.00151096	-0.00119861	-0.00190413	-0.00160636	-0.00091330	-0.00136001	-0.00206733	0
02:51:37.336	-0.00087716	-0.00151096	-0.00123100	-0.00184171	-0.00157398	-0.00086851	-0.00134059	-0.00204257	0
02:51:37.344	-0.00089974	-0.00151096	-0.00123100	-0.00184171	-0.00154161	-0.00084611	-0.00134059	-0.00204257	0
02:51:37.352	-0.00087716	-0.00148218	-0.00129579	-0.00184171	-0.00157398	-0.00086851	-0.00130175	-0.00204257	0
02:51:37.359	-0.00087716	-0.00151096	-0.00129579	-0.00184171	-0.00160636	-0.00086851	-0.00128233	-0.00206733	0
02:51:37.367	-0.00092231	-0.00145341	-0.00126339	-0.00187292	-0.00157398	-0.00086851	-0.00126290	-0.00204257	0
02:51:37.375	-0.00089974	-0.00148218	-0.00126339	-0.00184171	-0.00160636	-0.00086851	-0.00122406	-0.00206733	0
02:51:37.383	-0.00092231	-0.00145341	-0.00129579	-0.00184171	-0.00157398	-0.00086851	-0.00122406	-0.00206733	0
02:51:37.391	-0.00094489	-0.00148218	-0.00136057	-0.00187292	-0.00163873	-0.00082372	-0.00118521	-0.00204257	0
02:51:37.398	-0.00092231	-0.00145341	-0.00132818	-0.00184171	-0.00157398	-0.00084611	-0.00116579	-0.00204257	0
02:51:37.406	-0.00094489	-0.00148218	-0.00132818	-0.00184171	-0.00154161	-0.00084611	-0.00110752	-0.00206733	0
02:51:37.414	-0.00096747	-0.00145341	-0.00132818	-0.00181050	-0.00154161	-0.00084611	-0.00110752	-0.00201780	0
02:51:37.422	-0.00096747	-0.00148218	-0.00126339	-0.00181050	-0.00154161	-0.00084611	-0.00104926	-0.00201780	0
02:51:37.430	-0.00101262	-0.00148218	-0.00132818	-0.00181050	-0.00154161	-0.00082372	-0.00102984	-0.00196826	0
02:51:37.438	-0.00099004	-0.00148218	-0.00129579	-0.00177929	-0.00150924	-0.00084611	-0.00099099	-0.00196826	0
02:51:37.445	-0.00105778	-0.00148218	-0.00129579	-0.00181050	-0.00154161	-0.00084611	-0.00095215	-0.00196826	0
02:51:37.453	-0.00108035	-0.00148218	-0.00132818	-0.00174808	-0.00150924	-0.00082372	-0.00091330	-0.00191873	0
02:51:37.461	-0.00108035	-0.00148218	-0.00132818	-0.00177929	-0.00147686	-0.00082372	-0.00089388	-0.00189396	0
02:51:37.469	-0.00112551	-0.00151096	-0.00132818	-0.00174808	-0.00144449	-0.00084611	-0.00083561	-0.00186919	0
02:51:37.477	-0.00110293	-0.00148218	-0.00129579	-0.00174808	-0.00147686	-0.00080133	-0.00079677	-0.00184442	0
02:51:37.484	-0.00114809	-0.00148218	-0.00136057	-0.00174808	-0.00147686	-0.00080133	-0.00075792	-0.00179489	0
02:51:37.492	-0.00117066	-0.00148218	-0.00132818	-0.00174808	-0.00141212	-0.00080133	-0.00073850	-0.00184442	0
02:51:37.500	-0.00119324	-0.00148218	-0.00129579	-0.00174808	-0.00144449	-0.00080133	-0.00071908	-0.00179489	0
02:51:37.508	-0.00121582	-0.00148218	-0.00129579	-0.00174808	-0.00137974	-0.00080133	-0.00069966	-0.00174535	0
02:51:37.516	-0.00128355	-0.00148218	-0.00129579	-0.00174808	-0.00137974	-0.00080133	-0.00064139	-0.00172059	0
02:51:37.523	-0.00126097	-0.00151096	-0.00126339	-0.00171687	-0.00134737	-0.00075654	-0.00064139	-0.00167105	0
02:51:37.531	-0.00130613	-0.00151096	-0.00129579	-0.00171687	-0.00134737	-0.00075654	-0.00062197	-0.00164628	0
02:51:37.539	-0.00130613	-0.00145341	-0.00126339	-0.00171687	-0.00134737	-0.00077893	-0.00060255	-0.00162151	0
02:51:37.547	-0.00135128	-0.00151096	-0.00126339	-0.00171687	-0.00134737	-0.00077893	-0.00058312	-0.00162151	0
02:51:37.555	-0.00135128	-0.00148218	-0.00129579	-0.00165445	-0.00131499	-0.00071175	-0.00060255	-0.00157198	0
02:51:37.563	-0.00139643	-0.00153973	-0.00126339	-0.00168566	-0.00128262	-0.00075654	-0.00058312	-0.00152244	0
02:51:37.570	-0.00144159	-0.00153973	-0.00126339	-0.00168566	-0.00128262	-0.00075654	-0.00056370	-0.00152244	0
02:51:37.578	-0.00146417	-0.00153973	-0.00129579	-0.00165445	-0.00131499	-0.00073414	-0.00054428	-0.00149768	0
02:51:37.586	-0.00148674	-0.00159727	-0.00129579	-0.00159203	-0.00128262	-0.00073414	-0.00052486	-0.00144814	0
02:51:37.594	-0.00148674	-0.00159727	-0.00129579	-0.00162324	-0.00131499	-0.00073414	-0.00054428	-0.00139860	0
02:51:37.602	-0.00150932	-0.00159727	-0.00132818	-0.00159203	-0.00131499	-0.00073414	-0.00056370	-0.00144814	0
02:51:37.609	-0.00153190	-0.00162604	-0.00129579	-0.00156082	-0.00134737	-0.00066696	-0.00052486	-0.00137384	0
02:51:37.617	-0.00155447	-0.00162604	-0.00129579	-0.00156082	-0.00128262	-0.00068935	-0.00052486	-0.00134907	0
02:51:37.625	-0.00157705	-0.00162604	-0.00129579	-0.00156082	-0.00131499	-0.00071175	-0.00054428	-0.00132430	0
02:51:37.633	-0.00157705	-0.00168358	-0.00129579	-0.00152961	-0.00131499	-0.00073414	-0.00052486	-0.00134907	0
02:51:37.641	-0.00164478	-0.00174112	-0.00132818	-0.00152961	-0.00131499	-0.00068935	-0.00052486	-0.00132430	0
02:51:37.648	-0.00162221	-0.00168358	-0.00129579	-0.00152961	-0.00134737	-0.00071175	-0.00050543	-0.00127477	0
02:51:37.656	-0.00162221	-0.00174112	-0.00129579	-0.00149840	-0.00134737	-0.00071175	-0.00048601	-0.00132430	0
02:51:37.664	-0.00164478	-0.00174112	-0.00129579	-0.00156082	-0.00137974	-0.00071175	-0.00050543	-0.00129953	0
02:51:37.672	-0.00164478	-0.00174112	-0.00132818	-0.00156082	-0.00134737	-0.00073414	-0.00046659	-0.00129953	0
02:51:37.680	-0.00164478	-0.00171235	-0.00136057	-0.00152961	-0.00141212	-0.00075654	-0.00048601	-0.00127477	0
02:51:37.688	-0.00164478	-0.00171235	-0.00132818	-0.00152961	-0.00134737	-0.00080133	-0.00050543	-0.00129953	0
02:51:37.695	-0.00159963	-0.00174112	-0.00129579	-0.00156082	-0.00137974	-0.00077893	-0.00044717	-0.00125000	0
02:51:37.703	-0.00159963	-0.00171235	-0.00136057	-0.00156082	-0.00137974	-0.00080133	-0.00046659	-0.00125000	0
02:51:37.711	-0.00157705	-0.00171235	-0.00132818	-0.00159203	-0.00141212	-0.00082372	-0.00044717	-0.00127477	0
02:51:37.719	-0.00157705	-0.00171235	-0.00132818	-0.00152961	-0.00134737	-0.00082372	-0.00046659	-0.00127477	0
02:51:37.727	-0.00157705	-0.00168358	-0.00129579	-0.00159203	-0.00141212	-0.00084611	-0.00044717	-0.00122523	0
02:51:37.734	-0.00157705	-0.00162604	-0.00136057	-0.00152961	-0.00137974	-0.00086851	-0.00040832	-0.00122523	0
02:51:37.742	-0.00155447	-0.00168358	-0.00132818	-0.00156082	-0.00134737	-0.00089090	-0.00042775	-0.00129953	0
02:51:37.750	-0.00159963	-0.00168358	-0.00136057	-0.00152961	-0.00137974	-0.00086851	-0.00042775	-0.00122523	0
02:51:37.758	-0.00157705	-0.00165481	-0.00136057	-0.00152961	-0.00134737	-0.00091330	-0.00038890	-0.00125000	0
02:51:37.766	-0.00157705	-0.00165481	-0.00136057	-0.00149840	-0.00128262	-0.00095809	-0.00038890	-0.00125000	0
02:51:37.773	-0.00162221	-0.00165481	-0.00136057	-0.00149840	-0.00128262	-0.00091330	-0.00038890	-0.00125000	0
02:51:37.781	-0.00162221	-0.00165481	-0.00132818	-0.00149840	-0.00128262	-0.00091330	-0.00038890	-0.00122523	0
02:51:37.789	-0.00164478	-0.00162604	-0.00132818	-0.00152961	-0.00125025	-0.00091330	-0.00036948	-0.00120046	0
02:51:37.797	-0.00168994	-0.00162604	-0.00136057	-0.00149840	-0.00125025	-0.00098048	-0.00036948	-0.00120046	0
02:51:37.805	-0.00168994	-0.00162604	-0.00136057	-0.00146719	-0.00121787	-0.00095809	-0.00035006	-0.00112616	0
02:51:37.813	-0.00171251	-0.00162604	-0.00132818	-0.00149840	-0.00118550	-0.00095809	-0.00033063	-0.00110139	0
02:51:37.820	-0.00173509	-0.00165481	-0.00136057	-0.00146719	-0.00118550	-0.00098048	-0.00035006	-0.00115093	0
02:51:37.828	-0.00175767	-0.00159727	-0.00139297	-0.00146719	-0.00121787	-0.00100287	-0.00036948	-0.00110139	0
02:51:37.836	-0.00180282	-0.00162604	-0.00132818	-0.00146719	-0.00115312	-0.00100287	-0.00036948	-0.00107662	0
02:51:37.844	-0.00184798	-0.00168358	-0.00136057	-0.00149840	-0.00118550	-0.00102527	-0.00035006	-0.00102709	0
02:51:37.852	-0.00184798	-0.00162604	-0.00139297	-0.00149840	-0.00118550	-0.00102527	-0.00035006	-0.00102709	0
02:51:37.859	-0.00189313	-0.00165481	-0.00136057	-0.00146719	-0.00121787	-0.00100287	-0.00035006	-0.00100232	0
02:51:37.867	-0.00189313	-0.00159727	-0.00136057	-0.00149840	-0.00115312	-0.00102527	-0.00033063	-0.00097755	0
02:51:37.875	-0.00193829	-0.00162604	-0.00136057	-0.00143598	-0.00112075	-0.00102527	-0.00035006	-0.00092802	0
02:51:37.883	-0.00196086	-0.00156850	-0.00136057	-0.00143598	-0.00112075	-0.00104766	-0.00036948	-0.00097755	0
02:51:37.891	-0.00198344	-0.00159727	-0.00136057	-0.00143598	-0.00112075	-0.00102527	-0.00036948	-0.00092802	0
02:51:37.898	-0.00200602	-0.00156850	-0.00139297	-0.00143598	-0.00115312	-0.00104766	-0.00036948	-0.00090325	0
02:51:37.906	-0.00200602	-0.00156850	-0.00139297	-0.00143598	-0.00112075	-0.00104766	-0.00040832	-0.00087848	0
02:51:37.914	-0.00200602	-0.00151096	-0.00142536	-0.00146719	-0.00115312	-0.00102527	-0.00040832	-0.00085371	0
02:51:37.922	-0.00202860	-0.00151096	-0.00142536	-0.00143598	-0.00115312	-0.00104766	-0.00044717	-0.00082895	0
02:51:37.930	-0.00202860	-0.00148218	-0.00142536	-0.00143598	-0.00115312	-0.00107005	-0.00042775	-0.00082895	0
02:51:37.938	-0.00200602	-0.00145341	-0.00145775	-0.00137356	-0.00115312	-0.00109245	-0.00046659	-0.00080418	0
02:51:37.945	-0.00200602	-0.00142464	-0.00142536	-0.00146719	-0.00118550	-0.00109245	-0.00048601	-0.00080418	0
02:51:37.953	-0.00202860	-0.00145341	-0.00145775	-0.00143598	-0.00115312	-0.00109245	-0.00048601	-0.00077941	0
02:51:37.961	-0.00198344	-0.00139587	-0.00149015	-0.00143598	-0.00118550	-0.00109245	-0.00050543	-0.00075464	0
02:51:37.969	-0.00193829	-0.00142464	-0.00152254	-0.00140477	-0.00118550	-0.00111484	-0.00052486	-0.00075464	0
02:51:37.977	-0.00191571	-0.00136710	-0.00149015	-0.00140477	-0.00121787	-0.00109245	-0.00054428	-0.00077941	0
02:51:37.984	-0.00191571	-0.00136710	-0.00149015	-0.00143598	-0.00121787	-0.00113724	-0.00056370	-0.00075464	0
02:51:37.992	-0.00189313	-0.00136710	-0.00158732	-0.00143598	-0.00125025	-0.00113724	-0.00060255	-0.00075464	0
02:51:38.000	-0.00189313	-0.00139587	-0.00158732	-0.00140477	-0.00128262	-0.00111484	-0.00062197	-0.00077941	0
02:51:38.008	-0.00184798	-0.00133833	-0.00158732	-0.00143598	-0.00125025	-0.00111484	-0.00064139	-0.00075464	0
02:51:38.016	-0.00182540	-0.00133833	-0.00161972	-0.00143598	-0.00131499	-0.00111484	-0.00064139	-0.00075464	0
02:51:38.023	-0.00180282	-0.00136710	-0.00161972	-0.00140477	-0.00128262	-0.00111484	-0.00068023	-0.00077941	0
02:51:38.031	-0.00175767	-0.00136710	-0.00158732	-0.00146719	-0.00128262	-0.00113724	-0.00069966	-0.00077941	0
02:51:38.039	-0.00175767	-0.00136710	-0.00158732	-0.00146719	-0.00128262	-0.00111484	-0.00071908	-0.00077941	0
02:51:38.047	-0.00175767	-0.00139587	-0.00161972	-0.00146719	-0.00131499	-0.00111484	-0.00073850	-0.00075464	0
02:51:38.055	-0.00171251	-0.00136710	-0.00168450	-0.00146719	-0.00128262	-0.00113724	-0.00077735	-0.00080418	0
02:51:38.063	-0.00166736	-0.00139587	-0.00165211	-0.00143598	-0.00131499	-0.00109245	-0.00081619	-0.00080418	0
02:51:38.070	-0.00166736	-0.00139587	-0.00161972	-0.00149840	-0.00128262	-0.00113724	-0.00083561	-0.00077941	0
02:51:38.078	-0.00164478	-0.00139587	-0.00171690	-0.00146719	-0.00134737	-0.00111484	-0.00085504	-0.00082895	0
02:51:38.086	-0.00159963	-0.00139587	-0.00168450	-0.00149840	-0.00131499	-0.00113724	-0.00091330	-0.00080418	0
02:51:38.094	-0.00157705	-0.00136710	-0.00171690	-0.00146719	-0.00131499	-0.00113724	-0.00093272	-0.00080418	0
02:51:38.102	-0.00157705	-0.00139587	-0.00174929	-0.00149840	-0.00134737	-0.00115963	-0.00097157	-0.00082895	0
02:51:38.109	-0.00153190	-0.00139587	-0.00174929	-0.00152961	-0.00128262	-0.00115963	-0.00099099	-0.00082895	0
02:51:38.117	-0.00150932	-0.00142464	-0.00178168	-0.00149840	-0.00134737	-0.00113724	-0.00104926	-0.00085371	0
02:51:38.125	-0.00146417	-0.00139587	-0.00174929	-0.00149840	-0.00131499	-0.00115963	-0.00108810	-0.00087848	0
02:51:38.133	-0.00144159	-0.00133833	-0.00178168	-0.00149840	-0.00131499	-0.00115963	-0.00112695	-0.00087848	0
02:51:38.141	-0.00146417	-0.00136710	-0.00181407	-0.00152961	-0.00134737	-0.00115963	-0.00116579	-0.00092802	0
02:51:38.148	-0.00144159	-0.00136710	-0.00178168	-0.00146719	-0.00131499	-0.00115963	-0.00120464	-0.00095278	0
02:51:38.156	-0.00144159	-0.00133833	-0.00181407	-0.00146719	-0.00134737	-0.00120442	-0.00126290	-0.00092802	0
02:51:38.164	-0.00144159	-0.00130956	-0.00184647	-0.00146719	-0.00131499	-0.00120442	-0.00128233	-0.00095278	0
02:51:38.172	-0.00141901	-0.00130956	-0.00181407	-0.00143598	-0.00128262	-0.00120442	-0.00134059	-0.00097755	0
02:51:38.180	-0.00144159	-0.00128079	-0.00181407	-0.00146719	-0.00128262	-0.00122681	-0.00137944	-0.00102709	0
02:51:38.188	-0.00144159	-0.00122325	-0.00184647	-0.00140477	-0.00128262	-0.00124920	-0.00141828	-0.00105186	0
02:51:38.195	-0.00144159	-0.00122325	-0.00187886	-0.00143598	-0.00128262	-0.00124920	-0.00145713	-0.00110139	0
02:51:38.203	-0.00146417	-0.00119448	-0.00184647	-0.00140477	-0.00125025	-0.00127160	-0.00149597	-0.00107662	0
02:51:38.211	-0.00148674	-0.00116571	-0.00187886	-0.00140477	-0.00125025	-0.00133878	-0.00151539	-0.00112616	0
02:51:38.219	-0.00153190	-0.00116571	-0.00194364	-0.00137356	-0.00125025	-0.00133878	-0.00157366	-0.00112616	0
02:51:38.227	-0.00153190	-0.00110817	-0.00191125	-0.00134235	-0.00121787	-0.00133878	-0.00159308	-0.00115093	0
02:51:38.234	-0.00150932	-0.00113694	-0.00194364	-0.00131114	-0.00121787	-0.00133878	-0.00163193	-0.00117569	0
02:51:38.242	-0.00153190	-0.00105062	-0.00194364	-0.00131114	-0.00121787	-0.00133878	-0.00167077	-0.00120046	0
02:51:38.250	-0.00153190	-0.00107939	-0.00197603	-0.00131114	-0.00118550	-0.00138356	-0.00169019	-0.00125000	0
02:51:38.258	-0.00155447	-0.00102185	-0.00197603	-0.00127993	-0.00118550	-0.00138356	-0.00170962	-0.00129953	0
02:51:38.266	-0.00153190	-0.00102185	-0.00200843	-0.00127993	-0.00115312	-0.00140595	-0.00174846	-0.00127477	0
02:51:38.273	-0.00153190	-0.00096431	-0.00200843	-0.00131114	-0.00115312	-0.00140595	-0.00176788	-0.00127477	0
02:51:38.281	-0.00153190	-0.00096431	-0.00200843	-0.00134235	-0.00115312	-0.00142835	-0.00182615	-0.00129953	0
02:51:38.289	-0.00153190	-0.00096431	-0.00204082	-0.00134235	-0.00112075	-0.00142835	-0.00180673	-0.00132430	0
02:51:38.297	-0.00153190	-0.00093554	-0.00207321	-0.00140477	-0.00112075	-0.00140595	-0.00184557	-0.00132430	0
02:51:38.305	-0.00153190	-0.00090677	-0.00204082	-0.00137356	-0.00105600	-0.00147313	-0.00188442	-0.00134907	0
02:51:38.313	-0.00150932	-0.00093554	-0.00207321	-0.00143598	-0.00115312	-0.00147313	-0.00192326	-0.00132430	0
02:51:38.320	-0.00150932	-0.00096431	-0.00207321	-0.00146719	-0.00112075	-0.00151792	-0.00192326	-0.00134907	0
02:51:38.328	-0.00146417	-0.00093554	-0.00210560	-0.00152961	-0.00108837	-0.00147313	-0.00192326	-0.00132430	0
02:51:38.336	-0.00146417	-0.00090677	-0.00207321	-0.00152961	-0.00115312	-0.00154031	-0.00194268	-0.00134907	0
02:51:38.344	-0.00144159	-0.00093554	-0.00204082	-0.00152961	-0.00112075	-0.00154031	-0.00196210	-0.00134907	0
02:51:38.352	-0.00144159	-0.00093554	-0.00204082	-0.00159203	-0.00112075	-0.00154031	-0.00196210	-0.00132430	0
02:51:38.359	-0.00144159	-0.00093554	-0.00207321	-0.00165445	-0.00112075	-0.00154031	-0.00196210	-0.00129953	0
02:51:38.367	-0.00139643	-0.00093554	-0.00207321	-0.00165445	-0.00112075	-0.00156270	-0.00198153	-0.00132430	0
02:51:38.375	-0.00139643	-0.00096431	-0.00207321	-0.00168566	-0.00115312	-0.00158510	-0.00198153	-0.00132430	0
02:51:38.383	-0.00141901	-0.00096431	-0.00207321	-0.00171687	-0.00115312	-0.00158510	-0.00200095	-0.00127477	0
02:51:38.391	-0.00139643	-0.00096431	-0.00207321	-0.00168566	-0.00115312	-0.00160749	-0.00198153	-0.00129953	0
02:51:38.398	-0.00139643	-0.00096431	-0.00204082	-0.00174808	-0.00115312	-0.00162988	-0.00200095	-0.00127477	0
02:51:38.406	-0.00137386	-0.00096431	-0.00210560	-0.00171687	-0.00115312	-0.00162988	-0.00198153	-0.00129953	0
02:51:38.414	-0.00139643	-0.00099308	-0.00210560	-0.00174808	-0.00121787	-0.00162988	-0.00198153	-0.00127477	0
02:51:38.422	-0.00139643	-0.00096431	-0.00204082	-0.00177929	-0.00121787	-0.00162988	-0.00196210	-0.00127477	0
02:51:38.430	-0.00135128	-0.00099308	-0.00207321	-0.00177929	-0.00121787	-0.00167467	-0.00196210	-0.00129953	0
02:51:38.438	-0.00139643	-0.00096431	-0.00207321	-0.00181050	-0.00118550	-0.00167467	-0.00194268	-0.00127477	0
02:51:38.445	-0.00139643	-0.00099308	-0.00207321	-0.00184171	-0.00118550	-0.00167467	-0.00192326	-0.00129953	0
02:51:38.453	-0.00137386	-0.00099308	-0.00210560	-0.00184171	-0.00121787	-0.00169706	-0.00192326	-0.00129953	0
02:51:38.461	-0.00141901	-0.00099308	-0.00213799	-0.00187292	-0.00118550	-0.00165228	-0.00190384	-0.00125000	0
02:51:38.469	-0.00139643	-0.00102185	-0.00210560	-0.00184171	-0.00118550	-0.00169706	-0.00188442	-0.00127477	0
02:51:38.477	-0.00141901	-0.00099308	-0.00210560	-0.00187292	-0.00118550	-0.00169706	-0.00190384	-0.00129953	0
02:51:38.484	-0.00144159	-0.00105062	-0.00210560	-0.00184171	-0.00115312	-0.00171945	-0.00188442	-0.00132430	0
02:51:38.492	-0.00144159	-0.00105062	-0.00210560	-0.00184171	-0.00121787	-0.00171945	-0.00188442	-0.00129953	0
02:51:38.500	-0.00144159	-0.00107939	-0.00210560	-0.00184171	-0.00118550	-0.00176424	-0.00188442	-0.00132430	0
02:51:38.508	-0.00144159	-0.00105062	-0.00213799	-0.00187292	-0.00118550	-0.00176424	-0.00184557	-0.00127477	0
02:51:38.516	-0.00146417	-0.00107939	-0.00207321	-0.00187292	-0.00118550	-0.00178663	-0.00186499	-0.00132430	0
02:51:38.523	-0.00146417	-0.00110817	-0.00204082	-0.00190413	-0.00112075	-0.00178663	-0.00186499	-0.00132430	0
02:51:38.531	-0.00146417	-0.00116571	-0.00200843	-0.00187292	-0.00115312	-0.00178663	-0.00188442	-0.00132430	0
02:51:38.539	-0.00146417	-0.00113694	-0.00204082	-0.00187292	-0.00112075	-0.00180902	-0.00182615	-0.00132430	0
02:51:38.547	-0.00146417	-0.00119448	-0.00200843	-0.00187292	-0.00108837	-0.00180902	-0.00184557	-0.00127477	0
02:51:38.555	-0.00146417	-0.00119448	-0.00197603	-0.00187292	-0.00115312	-0.00178663	-0.00184557	-0.00132430	0
